time,paramecium,didinium
1985/12/1,0.566522239,0.628079077
1986/1/1,0.536407998,0.725976601
1986/2/1,0.529784316,0.826961892
1986/3/1,0.530797322,0.8908811
1986/4/1,0.526012678,0.915676147
1986/5/1,0.375375754,0.74124851
1986/6/1,-0.1227221,0.434691032
1986/7/1,0.315068205,0.532964922
1986/8/1,0.789143357,0.582128522
1986/9/1,0.866131227,0.583965653
1986/10/1,1.6679877,0.66575612
1986/11/1,1.573789376,0.706835972
1986/12/1,1.567306305,0.723909108
1987/1/1,1.531255745,0.727142193
1987/2/1,1.544448442,0.772456173
1987/3/1,1.547843764,0.801382932
1987/4/1,1.532100812,0.786042369
1987/5/1,1.54635389,0.78436468
1987/6/1,1.657308641,0.841613454
1987/7/1,1.277392783,0.53219176
1987/8/1,0.708357989,0.319030798
1987/9/1,0.668582801,0.315362742
1987/10/1,-0.453161703,0.219765511
1987/11/1,-0.397125524,0.144590982
1987/12/1,-0.401049147,0.047531974
1988/1/1,-0.445627203,-0.094056113
1988/2/1,-0.466526947,-0.173375088
1988/3/1,-0.469157873,-0.243267538
1988/4/1,-0.452814067,-0.293198396
1988/5/1,-0.412172075,-0.289114886
1988/6/1,-0.592791413,-0.329081753
1988/7/1,-0.688205728,-0.38609991
1988/8/1,-0.624468469,-0.412456486
1988/9/1,-1.18269945,-0.575471586
1988/10/1,-1.508234991,-0.731544007
1988/11/1,-1.490376383,-0.863896214
1988/12/1,-1.538235224,-1.026894218
1989/1/1,-1.539659001,-1.176174755
1989/2/1,-1.554853928,-1.256162022
1989/3/1,-1.548424632,-1.293746068
1989/4/1,-1.580273596,-1.337198424
1989/5/1,-1.537241626,-1.333935115
1989/6/1,-1.320511623,-1.301512704
1989/7/1,-1.218959029,-1.271534862
1989/8/1,-1.311792368,-1.319130793
1989/9/1,-1.556134016,-1.408114478
1989/10/1,-1.206420217,-1.413454428
1989/11/1,-1.113395212,-1.431202043
1989/12/1,-1.106924635,-1.422737329
1990/1/1,-1.117803691,-1.432277379
1990/2/1,-1.103981041,-1.380833165
1990/3/1,-1.071520245,-1.331775609
1990/4/1,-1.039037422,-1.283073866
1990/5/1,-0.891477033,-1.203656367
1990/6/1,-0.371733693,-1.036955476
1990/7/1,0.599453428,-0.835453918
1990/8/1,0.872830762,-0.654312522
1990/9/1,0.899820491,-0.405875657
1990/10/1,1.003700944,-0.199284984
1990/11/1,0.967741563,0.01234702
1990/12/1,0.952449465,0.156992516
1991/1/1,0.942728653,0.323753302
1991/2/1,0.947451041,0.496470449
1991/3/1,0.929576266,0.626773163
1991/4/1,0.959440545,0.761932248
1991/5/1,0.864961835,0.633797832
1991/6/1,0.587878658,0.439950777
1991/7/1,-0.194208378,0.292487484
1991/8/1,-0.15742923,0.327189584
1991/9/1,0.742625538,0.447169891
1991/10/1,0.825404173,0.527348499
1991/11/1,0.976350637,0.619058761
1991/12/1,0.958031998,0.664178966
1992/1/1,0.915783509,0.664713162
1992/2/1,0.945420217,0.788571642
1992/3/1,0.97344623,0.856782717
1992/4/1,0.931568627,0.86575318
1992/5/1,0.959285861,0.993042316
1992/6/1,0.907924892,0.911654594
1992/7/1,0.800385567,0.841044352
1992/8/1,0.436973517,0.687127114
1992/9/1,-0.426184153,0.44114934
1992/10/1,-0.599763574,0.290359663
1992/11/1,-0.838156164,0.123328163
1992/12/1,-0.864060651,-0.068846949
1993/1/1,-0.891495591,-0.273827627
1993/2/1,-0.915309183,-0.421840192
1993/3/1,-0.952389031,-0.523689214
1993/4/1,-0.907081044,-0.566862072
1993/5/1,-0.924102505,-0.570557777
1993/6/1,-0.905888512,-0.574498486
1993/7/1,-0.985383248,-0.624612065
1993/8/1,-0.824723517,-0.56690889
1993/9/1,-0.450739826,-0.471391805
1993/10/1,-0.530069598,-0.424761043
1993/11/1,-0.475484233,-0.425181837
1993/12/1,-0.521854965,-0.445965377
1994/1/1,-0.584497812,-0.513312599
1994/2/1,-0.523495506,-0.515634532
1994/3/1,-0.481812023,-0.437580222
1994/4/1,-0.461946834,-0.413892419
1994/5/1,-0.486790622,-0.455660242
1994/6/1,-0.071604082,-0.290935046
1994/7/1,0.518386186,0.022946291
1994/8/1,0.732888492,0.215448488
1994/9/1,0.498847423,0.303123857
1994/10/1,0.322060109,0.26104685
1994/11/1,0.312549684,0.316852091
1994/12/1,0.400832359,0.383283913
1995/1/1,0.411355065,0.422211046
1995/2/1,0.349149705,0.439157037
1995/3/1,0.303848208,0.35121622
1995/4/1,0.268201492,0.328924561
1995/5/1,0.295330641,0.317195486
1995/6/1,-0.068194808,0.142555939
1995/7/1,-0.423321344,0.050539766
1995/8/1,-0.019501693,0.045919107
1995/9/1,0.386543875,0.121383194
1995/10/1,0.586792974,0.223670959
1995/11/1,0.89422123,0.338732212
1995/12/1,0.830873939,0.348067607
1996/1/1,0.761314106,0.302371959
1996/2/1,0.761911856,0.301383475
1996/3/1,0.791630236,0.376302226
1996/4/1,0.822789697,0.46182907
1996/5/1,0.881960591,0.656958043
1996/6/1,0.925474456,0.75268217
1996/7/1,0.808150179,0.884357061
1996/8/1,0.632330171,0.914731567
1996/9/1,0.258359147,0.839711537
1996/10/1,0.210235453,0.805605973
1996/11/1,0.107314058,0.709312866
1996/12/1,0.060038271,0.607066046
1997/1/1,0.037135533,0.492174512
1997/2/1,0.045029417,0.451586843
1997/3/1,0.041282267,0.396763172
1997/4/1,0.075746893,0.448675463
1997/5/1,-0.016096058,0.35584287
1997/6/1,-0.039864221,0.350140267
1997/7/1,0.24865304,0.442560253
1997/8/1,0.099583087,0.506645749
1997/9/1,0.741587849,0.658636809
1997/10/1,1.073742649,0.751080945
1997/11/1,0.807716808,0.726974843
1997/12/1,0.797190879,0.686258597
1998/1/1,0.765887692,0.622592882
