time,paramecium,didinium
1996/8/1,0.158119746,0.551876978
1996/9/1,-0.792970237,-0.995905667
1996/10/1,-0.17800698,-0.068952074
1996/11/1,1.444764038,1.342346563
1996/12/1,-0.019127489,-0.10957842
1997/1/1,-0.263256707,-0.331480857
1997/2/1,1.150563955,0.621875661
1997/3/1,1.087430297,1.023784608
1997/4/1,1.409976919,1.266148659
1997/5/1,-1.034930476,-0.50888759
1997/6/1,0.205056969,-0.325872344
1997/7/1,1.168441856,0.955011023
1997/8/1,-0.203057991,0.101208319
1997/9/1,1.422947818,1.568977654
1997/10/1,-0.048093152,1.276619359
1997/11/1,-0.971373326,-0.846766657
1997/12/1,0.709530861,-0.10957842
1998/1/1,0.25233932,0.140309042
1998/2/1,-0.370960388,-0.044840567
1998/3/1,1.014047828,0.821888354
1998/4/1,0.968749106,1.242786949
1998/5/1,-0.928408239,-1.210229813
1998/6/1,0.897055063,0.207648255
1998/7/1,0.50320748,1.069021994
1998/8/1,-0.740901409,-0.504101414
1998/9/1,-1.785830485,-1.527901072
1998/10/1,-0.783978732,-1.325211908
1998/11/1,0.186896937,-0.372484136
1998/12/1,-0.748455488,-1.261188723
1999/1/1,1.423564717,1.84414573
1999/2/1,-1.50588608,-0.42059261
1999/3/1,-0.914077498,-0.221689743
1999/4/1,-0.693982913,-0.589778043
1999/5/1,1.134004024,0.819529149
1999/6/1,-1.217560312,-0.007138494
1999/7/1,0.825215463,0.295420697
1999/8/1,2.02293127,1.698589443
1999/9/1,0.463903901,1.491305553
1999/10/1,0.83496512,0.799777072
1999/11/1,1.201501553,2.054440445
1999/12/1,0.300132124,0.741901065
2000/1/1,1.270072889,0.720403343
2000/2/1,0.831766894,1.59899395
2000/3/1,1.305063178,1.588929654
2000/4/1,-0.322142722,0.672903601
2000/5/1,0.855133132,0.680102166
2000/6/1,-0.276885685,-0.874101552
2000/7/1,0.7738037,0.655829489
2000/8/1,0.689266585,0.477768774
2000/9/1,-0.339641861,1.145502882
2000/10/1,0.785518851,0.226270956
2000/11/1,-0.007505225,0.26743176
2000/12/1,-0.884391648,-0.179599635
2001/1/1,-1.629142678,-1.282445722
2001/2/1,0.669846324,-0.010895515
2001/3/1,-0.255680464,0.637161085
2001/4/1,-2.112662028,-2.008790587
2001/5/1,2.164562108,1.755178918
2001/6/1,1.352833204,2.660337347
2001/7/1,0.483257337,1.255382274
2001/8/1,-0.37716119,0.593412816
2001/9/1,0.156791587,0.833000909
2001/10/1,1.466644005,1.249077902
2001/11/1,0.94265673,1.733012055
2001/12/1,-1.031407956,0.085730486
2002/1/1,0.737093413,0.28399281
2002/2/1,-0.490464695,0.26846914
2002/3/1,-0.119474111,0.374151103
2002/4/1,-0.196573833,-0.377967308
2002/5/1,1.72524895,1.779051474
2002/6/1,0.489054897,0.775586019
2002/7/1,0.42070949,1.149789386
2002/8/1,1.736947471,2.322651377
2002/9/1,-0.080762329,0.012886767
2002/10/1,-0.581796717,-0.063610279
2002/11/1,-0.313777267,-0.686295914
2002/12/1,-0.467326745,-0.547228107
2003/1/1,0.923268361,1.385801982
2003/2/1,0.722455989,0.69951476
2003/3/1,0.1915961,-0.369206867
2003/4/1,-0.795407659,-1.153943177
2003/5/1,-0.087876163,0.292729387
2003/6/1,1.345475099,1.333310627
2003/7/1,-1.340150275,-1.219739588
2003/8/1,-0.460661815,-0.597040077
2003/9/1,-0.072887933,-0.139198845
2003/10/1,-1.132012612,-1.410900207
2003/11/1,-2.230189775,-1.115313215
2003/12/1,1.242732567,0.784562732
2004/1/1,0.850586022,0.876084204
2004/2/1,-0.40106567,-0.445024672
2004/3/1,-1.848936928,-1.839543518
2004/4/1,1.889648255,2.059040974
2004/5/1,0.778683255,1.071851299
2004/6/1,0.535452856,0.525162415
2004/7/1,-0.240778273,-0.005596148
2004/8/1,-0.019097307,-0.082042708
2004/9/1,0.0148571,-0.086274715
2004/10/1,-0.653139312,-0.416266932
2004/11/1,-0.216115818,-1.391611583
2004/12/1,-0.592320117,-0.398354455
2005/1/1,0.700768389,0.164477726
2005/2/1,-0.943748244,-0.61844119
2005/3/1,1.761058083,1.676472736
2005/4/1,-0.90633499,0.437444332
2005/5/1,-1.981693506,-2.283986415
2005/6/1,0.563535297,-0.140043414
2005/7/1,-0.517284276,-0.026413372
2005/8/1,1.121575476,0.344878611
2005/9/1,-0.098756657,-0.187685186
2005/10/1,0.270568239,0.097252393
2005/11/1,-0.539185547,-0.007573121
2005/12/1,1.082089267,0.280808093
2006/1/1,-1.209545557,0.245453062
2006/2/1,-0.58467895,-0.75661228
2006/3/1,-1.701439511,-1.548664394
2006/4/1,0.729186686,-0.022948378
2006/5/1,0.617057072,0.883721768
2006/6/1,-0.524859959,-0.210894877
2006/7/1,0.244106787,0.452583089
2006/8/1,-0.712977658,-0.730778622
2006/9/1,-0.831182255,-0.784148158
2006/10/1,1.715986061,1.539944337
2006/11/1,-0.754303939,-0.457849734
2006/12/1,0.796219056,-0.416315371
2007/1/1,-0.216071642,0.331803641
2007/2/1,1.534485368,1.667539816
2007/3/1,-1.663577784,-0.735134835
2007/4/1,1.667980291,1.280925564
2007/5/1,0.78469857,1.138270535
2007/6/1,-1.777871022,-1.213323526
2007/7/1,0.853619833,0.380679866
2007/8/1,1.659818355,1.951322196
2007/9/1,0.565158372,0.951277793
2007/10/1,-0.384290137,0.171723916
2007/11/1,-0.246927729,-0.608474946
2007/12/1,-1.599239534,-1.538827953
2008/1/1,0.749096937,0.205643544
2008/2/1,0.456319084,0.751227064
2008/3/1,0.611877227,0.582561703
2008/4/1,-0.098407243,-0.542716154
2008/5/1,0.468357806,0.705199424
2008/6/1,0.937708995,0.360753323
2008/7/1,0.965603191,0.872885933
2008/8/1,0.396146083,0.717053852
2008/9/1,-1.478281102,-0.371722554
2008/10/1,0.309648918,-0.383954874
2008/11/1,1.966991558,2.363132682
2008/12/1,0.005584831,-0.071803911
2009/1/1,0.051603842,0.567645522
2009/2/1,-1.306246002,-0.841509558
2009/3/1,-0.154392956,-1.063276615
2009/4/1,0.221653934,0.430741235
2009/5/1,-0.319984865,-0.718834593
2009/6/1,-0.154967476,-0.67583726
2009/7/1,-0.306952341,-0.282988202
2009/8/1,0.077389726,-0.370336435
2009/9/1,-2.276333094,-1.621467519
2009/10/1,-2.011174464,-2.300746269
2009/11/1,-1.025312358,-1.676327431
2009/12/1,-2.051189028,-1.886213138
2010/1/1,-1.496184315,-1.49880652
2010/2/1,-0.945318702,-1.374609743
2010/3/1,-0.335252343,-0.679234982
2010/4/1,0.97971097,0.699948248
2010/5/1,-0.9630732,-0.582193379
2010/6/1,-1.420630647,-1.552084103
2010/7/1,-0.997396051,-1.322702146
2010/8/1,-1.236929565,-0.935623661
2010/9/1,0.594657721,-0.367331689
2010/10/1,1.424002512,0.930997252
2010/11/1,-0.522617823,-0.05347336
2010/12/1,1.483002202,1.550652889
2011/1/1,1.305079665,1.511811911
2011/2/1,-1.542644957,-0.106859027
2011/3/1,0.90438067,0.500588043
2011/4/1,0.668782642,0.59076358
2011/5/1,-0.575306083,-0.208253625
2011/6/1,-1.096900314,-1.054369856
2011/7/1,-1.223449522,-1.087536546
2011/8/1,-1.868423104,-1.865366133
2011/9/1,0.320835844,-0.754226018
2011/10/1,-1.280749272,-1.289130579
2011/11/1,0.047572387,-0.337327258
2011/12/1,0.137225702,-0.328221535
2012/1/1,0.114667235,-0.18715024
2012/2/1,-1.712880585,-1.742950997
2012/3/1,0.452206924,1.268284986
2012/4/1,-0.288178261,-0.358084181
2012/5/1,-0.589878594,-1.006534747
2012/6/1,-0.182749385,-0.028171675
2012/7/1,0.031814504,-0.855918798
2012/8/1,-0.998563964,-0.821381429
2012/9/1,0.036388135,-0.587413123
2012/10/1,-1.40498466,-0.790477314
2012/11/1,-0.754892175,-1.198720938
2012/12/1,-1.281829694,-2.315255141
2013/1/1,-0.982258255,-1.792381209
2013/2/1,-1.546541102,-1.961616928
2013/3/1,-0.840466796,-1.363659233
2013/4/1,-0.885581057,-1.514114942
2013/5/1,0.10604214,0.012377674
2013/6/1,-1.122982972,-0.575993779
2013/7/1,-1.270636078,-2.000927442
2013/8/1,0.476432495,-0.766093133
2013/9/1,-0.676814222,-0.793311092
2013/10/1,0.741137831,-0.011299013
2013/11/1,-1.81431721,-0.141216241
2013/12/1,1.422462011,0.793909685
2014/1/1,-0.26662348,-0.673117124
2014/2/1,-0.424536526,0.15207097
2014/3/1,-0.602965427,-0.268831625
2014/4/1,-1.432464407,-1.479512732
2014/5/1,-1.601721579,-1.569879637
2014/6/1,0.953219501,0.587402101
2014/7/1,0.126107871,0.064641765
2014/8/1,-0.287803596,-0.556902394
2014/9/1,-0.322630865,-0.490453341
2014/10/1,-1.109543095,-1.257127935
2014/11/1,-0.338648363,-0.457849734
2014/12/1,0.183566777,-0.489973485
